base_index,length,fidelity_min,fidelity_max,ambiguity_diameter,minimax_abs_lower_bound,bayes_mae_lower_bound,exact_marginal_fidelity,exact_composition_grid_mae,fraction_grid_error_above_0p05
229,16,0.565728940100567,0.6890453914463233,0.1233164513457563,0.06165822567287815,0.03283829804018259,0.9085808882456384,0.2772265331140905,1.0
230,16,0.5648214094391335,0.6581903426721218,0.09336893323298834,0.04668446661649417,0.025180072767040197,0.8823477011727834,0.27049508524997135,1.0
231,24,0.5267103109669473,0.616656287460051,0.08994597649310365,0.044972988246551826,0.017245043273206338,0.8275404523236879,0.28049814239487103,1.0
232,24,0.4902435013545774,0.5835168080241622,0.09327330666958478,0.04663665333479239,0.01764650282912558,0.8086124468761678,0.29727794244609274,1.0
233,24,0.5325445209414479,0.6395373356971475,0.10699281475569966,0.05349640737784983,0.021179457805386288,0.825228151643629,0.2684959859389128,1.0
234,16,0.4615180755444634,0.6018992807785263,0.1403812052340629,0.07019060261703144,0.037542093464090924,0.8857124224727012,0.3509403892929714,1.0
235,8,0.7969572389111717,0.8486977743107844,0.051740535399612764,0.025870267699806382,0.013762392581501536,0.9601327619506475,0.1358244140752807,1.0
236,24,0.49337086432096455,0.6180543933022898,0.12468352898132529,0.06234176449066264,0.025863743639265288,0.791432917699813,0.26923074346919534,1.0
237,24,0.5031973061113735,0.6203927814045272,0.11719547529315377,0.058597737646576886,0.024359208947644716,0.8169513038591723,0.2865022698485022,1.0
238,24,0.551730696619537,0.5877442942321855,0.03601359761264855,0.018006798806324276,0.009494167505239407,0.8450130865714686,0.2804241430308263,1.0
239,16,0.5232358283413228,0.6700308839095886,0.1467950555682659,0.07339752778413294,0.03896391132587747,0.9061987900184288,0.3036831440939365,1.0
240,8,0.7259511421763216,0.7932329329853056,0.067281790808984,0.033640895404492,0.01790133500184839,0.9402068739832781,0.17876230079562816,1.0
241,16,0.5728562774862462,0.6961306685178628,0.12327439103161653,0.06163719551580826,0.032817912692208275,0.9109341476159938,0.2723324923980019,1.0
242,8,0.6305162608862008,0.7228849071554162,0.09236864626921537,0.046184323134607685,0.024563979904308617,0.9243656265077297,0.2449721639075402,1.0
243,24,0.5082916715200501,0.6680953295905461,0.159803658070496,0.079901829035248,0.036343814377606226,0.8060278108634199,0.25789921894783363,1.0
244,8,0.6657444561485801,0.7434840872134216,0.0777396310648415,0.03886981553242075,0.02068465018285252,0.9228826529366637,0.21619813883424915,1.0
245,8,0.8759274575601186,0.9075816003641417,0.03165414280402312,0.01582707140201156,0.008417241386453595,0.9734755852867523,0.08077060306350538,1.0
246,8,0.7415021161684342,0.7994196855145563,0.05791756934612213,0.028958784673061067,0.015415366368089534,0.9384626963526421,0.16657341749703486,1.0
247,24,0.5391734687450163,0.6449980243077473,0.10582455556273107,0.052912277781365535,0.02101091467831316,0.8293700633793681,0.26622169422314174,1.0
248,24,0.5083855843667258,0.5935489652292701,0.08516338086254438,0.04258169043127219,0.01665098269075631,0.8128060319831776,0.2848783988016954,1.0
249,24,0.5386470866152862,0.7378683678552702,0.19922128123998406,0.09961064061999203,0.0468436712638015,0.787583482477449,0.19539491657406088,0.9333333333333333
250,8,0.6131759053961612,0.7024341075862787,0.08925820219011749,0.04462910109505874,0.023752365411649306,0.9187742776814932,0.2587173642859818,1.0
251,16,0.5075868356365667,0.5836044920433335,0.07601765640676683,0.038008828203383416,0.020693105067940826,0.8668947778849037,0.3237496594467107,1.0
252,8,0.7534260609030956,0.8037591154468855,0.05033305454378989,0.025166527271894945,0.013401357619538342,0.9338157533761573,0.15409882236332534,1.0
253,8,0.7646795803431401,0.8190407083744,0.05436112803125992,0.02718056401562996,0.014463991231500498,0.9404957320934931,0.14718732543465093,1.0
254,16,0.49772818591207346,0.6507979925720879,0.15306980666001446,0.07653490333000723,0.04054392317920144,0.8995064555699297,0.31849092197912426,1.0
255,16,0.5241620688959536,0.6337918184601976,0.10962974956424398,0.05481487478212199,0.029449883435762856,0.8983031835069518,0.3183780367436828,1.0
256,16,0.45909122856516166,0.6174843516401168,0.15839312307495518,0.07919656153747759,0.04217558835200341,0.9030097045636136,0.35970661630227985,1.0
257,16,0.47602858579170815,0.5548999912920844,0.0788714055003763,0.03943570275018815,0.02162762240992476,0.8555614818857451,0.34372954033412156,1.0
258,16,0.4934667419727595,0.6085679686854039,0.11510122671264433,0.05755061335632217,0.030935396476331478,0.8836945553475049,0.3316282685207605,1.0
259,8,0.7473406262096278,0.8076245135952982,0.060283887385670365,0.030141943692835182,0.016044137418200557,0.9484358168000463,0.16943600198450334,1.0
260,24,0.4796328624423831,0.7241743021452777,0.24454143970289455,0.12227071985144727,0.05979043824288095,0.7578266029459098,0.20295118106334226,0.9333333333333333
261,8,0.8201541237361364,0.8672577558935862,0.04710363215744984,0.02355181607872492,0.012527815675063166,0.964905914816462,0.11981160345901974,1.0
262,16,0.5322910118650377,0.651936438788149,0.11964542692311131,0.059822713461555654,0.032023341542109625,0.8987322029777398,0.30418073835836407,1.0
263,8,0.7307195852431195,0.7945145245510993,0.06379493930797975,0.031897469653989874,0.016976276973071646,0.9422016406948699,0.17793044868801866,1.0
264,16,0.5006887577332733,0.5590232233062515,0.05833446557297828,0.02916723278648914,0.01641927581881569,0.8601130203772129,0.33649636906040653,1.0
265,24,0.49481032715048934,0.7100954710754872,0.21528514392499787,0.10764257196249893,0.05070213866580038,0.7741050620637476,0.22119554775910963,1.0
266,16,0.4971543836621205,0.5763091825331299,0.0791547988710094,0.0395773994355047,0.021717477551540267,0.8630868436142318,0.32989703890390787,1.0
267,8,0.7300923237552841,0.8006351640283785,0.07054284027309443,0.035271420136547216,0.01875616628540114,0.94296440680666,0.1754226984365381,1.0
268,8,0.7230213693474155,0.7891005724029014,0.06607920305548598,0.03303960152774299,0.017580682315017814,0.9430933735706786,0.1852783146047247,1.0
269,8,0.8463403101177316,0.8879009468084962,0.041560636690764596,0.020780318345382298,0.011048712844627035,0.9684744715323623,0.10003443919044543,1.0
270,8,0.6616254466133452,0.7424974894468042,0.08087204283345895,0.04043602141672947,0.021517125808303953,0.9242538754361364,0.21999808945382301,1.0
271,16,0.5975775712523121,0.6585374198993497,0.06095984864703752,0.03047992432351876,0.016859979091072154,0.8903448703786443,0.26595441304158246,1.0
272,16,0.516062101955846,0.6079573237627882,0.0918952218069422,0.0459476109034711,0.024864288825852152,0.8679219773632917,0.3066985295668339,1.0
273,16,0.4828392922197605,0.5890353568708143,0.1061960646510538,0.0530980323255269,0.02860350200816268,0.8686947533811997,0.3327276977989561,1.0
274,16,0.5552329546561063,0.6759750596078649,0.12074210495175852,0.06037105247587926,0.03213545432297133,0.9006177875663639,0.28109631494518017,1.0
275,16,0.4783206818081419,0.5805829342664837,0.10226225245834175,0.051131126229170876,0.027777310396331818,0.871372866924498,0.3433572661509881,1.0
276,16,0.4774064174511675,0.5836825197867326,0.10627610233556506,0.05313805116778253,0.028691283056829244,0.869219195690603,0.33902122037881005,1.0
277,8,0.7743992828289236,0.8304492095095594,0.0560499266806358,0.0280249633403179,0.014909386558246052,0.9498542916636847,0.14584011279900994,1.0
278,24,0.5324028014248451,0.6151547967544975,0.08275199532965238,0.04137599766482619,0.01600375195674045,0.8273151050863486,0.27603608082661285,1.0
279,24,0.5398181406733389,0.6371618315360443,0.09734369086270545,0.04867184543135272,0.018975418533748283,0.8254059931729517,0.26359094597982835,1.0
280,16,0.5822915344888178,0.6934403249663755,0.11114879047755777,0.055574395238778884,0.029644428446567294,0.9133046040521888,0.27246249575041853,1.0
281,8,0.7920596930905789,0.8423729487016098,0.05031325561103095,0.025156627805515475,0.013390679771596973,0.9602837944770943,0.1418045542774509,1.0
282,24,0.5333130442867748,0.6750550193799301,0.14174197509315523,0.07087098754657761,0.03169034161643293,0.8098391732776293,0.2418424820577189,1.0
283,8,0.6739832991647057,0.7413727797276028,0.06738948056289717,0.03369474028144859,0.017944324816474285,0.9148368863009531,0.20567962602402884,1.0
284,8,0.7833688832564533,0.8366509101313282,0.05328202687487493,0.026641013437437466,0.014175327038421429,0.954607902726913,0.14315264348044926,1.0
285,8,0.7666057691427133,0.8231155745203899,0.05650980537767658,0.02825490268883829,0.015038788882885835,0.954524772995144,0.15821993766741013,1.0
286,24,0.49001162387944946,0.5791205903330017,0.08910896645355221,0.044554483226776104,0.01723338583124644,0.8267834559297182,0.31642579470624693,1.0
287,8,0.7976779613217777,0.8450875003166073,0.04740953899482958,0.02370476949741479,0.012617075619827249,0.9569920836984579,0.13441530911784608,1.0
288,16,0.5181136788364646,0.5833834003915693,0.06526972155510469,0.032634860777552344,0.01800576064061188,0.8716169583304741,0.32502441764404727,1.0
289,16,0.5308039108852753,0.6597377089083675,0.12893379802309213,0.06446689901154606,0.03438729515124206,0.9050457974268862,0.30616556578381604,1.0
290,16,0.46078408463561754,0.5563811979860359,0.09559711335041837,0.047798556675209186,0.026088877860716626,0.8680950848133864,0.3621690217517977,1.0
291,8,0.69112055432122,0.7662426305619254,0.07512207624070544,0.03756103812035272,0.01998833987497366,0.9380293172741201,0.20736020466145413,1.0
292,8,0.8272279875529196,0.8730531249493471,0.04582513739642746,0.02291256869821373,0.01218589550627364,0.9669016223382596,0.11538967529143136,1.0
293,16,0.532821000830213,0.6391960151447579,0.10637501431454488,0.05318750715727244,0.028570003391663587,0.8902068959324005,0.3031068114134838,1.0
294,16,0.5356275720270408,0.6481238723327833,0.11249630030574254,0.05624815015287127,0.030125529883145815,0.9024394108259134,0.30872510775383233,1.0
295,24,0.5494671982149775,0.6976372143568562,0.14817001614187875,0.07408500807093937,0.03357905715491146,0.8092100822371489,0.22301976884512947,1.0
296,24,0.49903781447773354,0.5728981585517654,0.07386034407403186,0.03693017203701593,0.014130847215542237,0.8266404129581881,0.31011642909098197,1.0
297,8,0.706412236280491,0.7791771884603722,0.07276495217988121,0.03638247608994061,0.01935752795829578,0.9384076660836688,0.19358294609642884,1.0
298,16,0.5141438140575251,0.6213555707973748,0.10721175673984973,0.053605878369924864,0.029028635813659404,0.8851252897190418,0.3177768431906904,1.0
299,16,0.5232562997166476,0.6485459786909944,0.12528967897434684,0.06264483948717342,0.03340253741142214,0.8919237673477988,0.3026414639534688,1.0
300,16,0.4222319304384913,0.559491525052891,0.13725959461439974,0.06862979730719987,0.0367694448692167,0.8728933550858313,0.3799703455188279,1.0
301,16,0.5658338211205494,0.61433960091332,0.0485057797927706,0.0242528898963853,0.01371484619860411,0.8530792932470334,0.2684112396872154,1.0
302,16,0.6602866448127501,0.7675702637474509,0.10728361893470073,0.053641809467350365,0.0284067445427872,0.9291660305489436,0.2102934581459607,1.0
303,24,0.4363730049342781,0.5726617972995308,0.1362887923652527,0.06814439618262635,0.030993406905911194,0.7860339026005283,0.31558722974492553,1.0
304,24,0.5015057758117234,0.6443438471456491,0.14283807133392568,0.07141903566696284,0.03194103489390317,0.7892878304015603,0.25280893187614,1.0
305,8,0.7069330646136589,0.7777477387713357,0.07081467415767684,0.03540733707883842,0.0188421781183104,0.9390395308357948,0.19481864226880982,1.0
306,8,0.7166793330600489,0.7834880062386503,0.0668086731786014,0.0334043365893007,0.01778024710877354,0.9375103605000408,0.18572675811882064,1.0
307,24,0.503535664639631,0.5618623746508594,0.058326710011228466,0.029163355005614233,0.011666800987231362,0.8362780270455906,0.31763024471661866,1.0
308,16,0.49120421914306933,0.5867481380668025,0.09554391892373315,0.047771959461866575,0.02586555171652799,0.863458904982763,0.3256358184485167,1.0
309,8,0.7448312512752335,0.806916901993412,0.06208565071817851,0.031042825359089254,0.01651952421886309,0.9446098158224383,0.16707988850980246,1.0
310,8,0.7106419686628844,0.7777682709381122,0.06712630227522776,0.03356315113761388,0.017866654183073812,0.9365717604982162,0.19070965623598973,1.0
311,16,0.5445576792644742,0.6179463770553792,0.07338869779090507,0.03669434889545253,0.02017891724040697,0.8673731645217309,0.289424506313071,1.0
312,8,0.6683350254272357,0.7455237798289772,0.07718875440174156,0.03859437720087078,0.020540468681308675,0.9243054196263201,0.21538786950487362,1.0
313,8,0.7352542427397881,0.8065669229044266,0.07131268016463843,0.035656340082319216,0.018955965933380708,0.9475342352089117,0.17436566960649583,1.0
314,24,0.5253963441327127,0.6449026762777217,0.11950633214500894,0.05975316607250447,0.02373477895084446,0.8184484177139686,0.2661724213675836,1.0
315,8,0.7533652900289894,0.8147205842786758,0.06135529424968633,0.030677647124843166,0.016321441747838998,0.9499783110643949,0.16422832369543586,1.0
316,16,0.47672554859827176,0.6199186887480347,0.14319314014976292,0.07159657007488146,0.03812461965023377,0.8936782809300816,0.3409878789206759,1.0
317,8,0.6196805775396224,0.7107604691585493,0.09107989161892693,0.04553994580946347,0.024238521665604962,0.9251240382305355,0.2575885220874466,1.0
318,8,0.736848152703385,0.8014531185956515,0.0646049658922665,0.03230248294613325,0.017187736893150705,0.9466700494628221,0.17575857291511607,1.0
319,24,0.4858603781419954,0.6685584608235213,0.18269808268152593,0.09134904134076297,0.04164638530886287,0.7828024555449226,0.25109461713972986,1.0
320,24,0.5151093893092309,0.6091080721454264,0.0939986828361955,0.04699934141809775,0.01816229282892774,0.8086315148560655,0.2723038125820059,1.0
321,24,0.5451326503293203,0.6615307800854326,0.1163981297561123,0.05819906487805615,0.023227393841344306,0.8231014885537522,0.2518162378850444,1.0
322,8,0.827871926399768,0.8683092666083337,0.04043734020856571,0.020218670104282854,0.01076331142125125,0.9657242910829256,0.11665105944046912,1.0
323,24,0.537013452766321,0.6277870467933022,0.09077359402698126,0.04538679701349063,0.017339103629176515,0.8372109590019687,0.2797595989374588,1.0
324,24,0.47366773966451986,0.5625385692933236,0.08887082962880372,0.04443541481440186,0.016908101444026918,0.8096516720981746,0.31570169893893135,1.0
325,16,0.46734153812741885,0.5691593932824485,0.10181785515502961,0.050908927577514806,0.02761495213228773,0.8660144913804974,0.34920702323142877,1.0
326,24,0.4873506451090761,0.6957214918850259,0.20837084677594975,0.10418542338797487,0.04878280892550615,0.771489593743428,0.2289195980841146,1.0
327,16,0.5551282186150648,0.6456930831667238,0.09056486455165902,0.04528243227582951,0.02450351034225149,0.8878934006161554,0.2881059121486315,1.0
328,8,0.6753071922214464,0.748076965836871,0.07276977361542458,0.03638488680771229,0.019370434152545926,0.925272723306147,0.21182646818808235,1.0
329,8,0.8083792925894893,0.8541572843194238,0.045777991729934575,0.022888995864967288,0.012181964927744334,0.96050519400254,0.12805435332187737,1.0
330,24,0.5036458322800932,0.7530783508512722,0.24943251857117898,0.12471625928558949,0.05997817571633452,0.7646726620403421,0.1878010292312685,0.9333333333333333
331,16,0.5265212795378363,0.5852601471051836,0.05873886756734725,0.029369433783673626,0.01641262396374073,0.8681685226933316,0.317538176765946,1.0
332,8,0.6876042583071224,0.7677036904223546,0.0800994321152323,0.04004971605761615,0.0213023211848916,0.9302153824395384,0.20019923437745404,1.0
333,24,0.5290340529429213,0.6502648148437302,0.12123076190080895,0.060615380950404474,0.02590210281052614,0.8239038611605132,0.2662602825033317,1.0
334,24,0.5124835010796595,0.6204617662951981,0.10797826521553866,0.05398913260776933,0.020946088113514172,0.8345478205344063,0.2977273813849017,1.0
335,8,0.7916379168670368,0.8432037610814993,0.05156584421446253,0.025782922107231265,0.01371224782366196,0.9525867191632678,0.13363005090583283,1.0
336,8,0.7881585488303804,0.841834231679052,0.053675682848671635,0.026837841424335818,0.014277063185210336,0.9598367188972419,0.14332455584639187,1.0
337,8,0.8210810393352088,0.8638210745683524,0.042740035233143625,0.021370017616571813,0.011375342297872943,0.965385364100927,0.12187125873849605,1.0
338,24,0.5260149643065936,0.5935489835412712,0.06753401923467761,0.033767009617338806,0.012967118915550106,0.8408832731748157,0.2985788566269296,1.0
339,24,0.5212515845449205,0.598555795388036,0.07730421084311556,0.03865210542155778,0.014681025209550539,0.8242873177827779,0.2852594393461966,1.0
340,24,0.4973451185733412,0.6856257635570975,0.1882806449837563,0.09414032249187815,0.04384223642145998,0.7847834427530342,0.23847269076448643,1.0
341,8,0.733316443643838,0.8018587718913291,0.06854232824749118,0.03427116412374559,0.018226820603290884,0.9463895451715444,0.17677033145910725,1.0
342,8,0.6993455545452231,0.7731380358359256,0.07379248129070248,0.03689624064535124,0.01963215773986512,0.9371879368969012,0.19892217291397357,1.0
343,24,0.48203393696685976,0.5450845504612193,0.06305061349435953,0.031525306747179765,0.012669036572413273,0.8305472126020864,0.3320768486728486,1.0
344,8,0.7749609198076326,0.8318795129045669,0.056918593096934256,0.028459296548467128,0.015135747428500464,0.9513187359156322,0.14621355909950132,1.0
345,24,0.4925205055795636,0.5786266951630907,0.08610618958352712,0.04305309479176356,0.01691716384150319,0.8029329926163047,0.29062999563949804,1.0
346,8,0.7545067191282887,0.8156143696002471,0.06110765047195843,0.030553825235979215,0.016255025990733727,0.945572848175885,0.15877213543536964,1.0
347,24,0.4948835274339867,0.708232790666667,0.21334926323268028,0.10667463161634014,0.05095464305916748,0.7572502367058562,0.2024518341794348,0.9333333333333333
348,16,0.4749391663578235,0.5002908658009511,0.02535169944312754,0.01267584972156377,0.006369239200597002,0.8259128626692507,0.34242905630029413,1.0
349,8,0.7032315618737376,0.7751256182214759,0.07189405634773827,0.03594702817386913,0.019129994442547097,0.9343460724530744,0.19325728928819544,1.0
350,8,0.7631128326814721,0.82406088932266,0.06094805664118785,0.030474028320593927,0.016207151906922606,0.9485707948589519,0.15314624907450047,1.0
351,24,0.5032467304408363,0.6275692302375606,0.12432249979672427,0.062161249898362136,0.02617312003377034,0.7979194845004647,0.2656122982721918,1.0
352,8,0.8355156935881838,0.88136722234768,0.04585152875949616,0.02292576437974808,0.01218264240919178,0.9652555228317018,0.10523736088099493,1.0
353,8,0.6947023071189866,0.768558847815706,0.07385654069671943,0.036928270348359715,0.01964824725797484,0.9307289300396795,0.19706810176733291,1.0
354,8,0.6665068491768855,0.741188535360656,0.07468168618377047,0.037340843091885234,0.019881220196934397,0.9261578113041,0.22056441025605222,1.0
355,24,0.49899842525198307,0.5477020287092873,0.048703603457304234,0.024351801728652117,0.010960627101499509,0.8159969957517812,0.3022565632336798,1.0
356,8,0.7976795825606489,0.8444614776889793,0.04678189512833042,0.02339094756416521,0.01245295875318732,0.9573234810445107,0.1351338793976655,1.0
357,8,0.7038381184007105,0.7697885154464863,0.06595039704577577,0.03297519852288788,0.017553128701329086,0.9243844497647075,0.1859336837649111,1.0
358,16,0.5506261222075008,0.6192388722397463,0.06861275003224543,0.034306375016122714,0.01895159753242141,0.8818597686001917,0.3008598724611566,1.0
359,24,0.4583219529708659,0.6041236871180165,0.14580173414715053,0.07290086707357527,0.03173578974000864,0.7989204979423524,0.30581362716791266,1.0
360,24,0.5635605331879129,0.643801476559161,0.0802409433712481,0.04012047168562405,0.015253052906890127,0.8389611211036135,0.2571999342920221,1.0
361,16,0.5182911848412708,0.6280421898530132,0.1097510050117424,0.0548755025058712,0.029505622224629335,0.8882180082027156,0.3141978604146793,1.0
362,24,0.529120674783057,0.6937350785618062,0.16461440377874914,0.08230720188937457,0.03719141651479,0.7933103227978526,0.22349283536148584,1.0
363,8,0.8076039455956361,0.8570129978470006,0.049409052251364494,0.024704526125682247,0.013142246107823049,0.9607851900248943,0.12706669913422752,1.0
364,24,0.47806069563327713,0.5864920696616138,0.10843137402833669,0.054215687014168346,0.02145069441979228,0.7965668997522057,0.2939025496201377,1.0
365,8,0.8411050488728639,0.881613812090619,0.040508763217755095,0.020254381608877547,0.010775685040929272,0.9679885830241087,0.10547713214006918,1.0
366,8,0.7158614766180005,0.7870761114661828,0.07121463484818236,0.03560731742409118,0.018946089023619286,0.9431752127069268,0.18976235369969452,1.0
367,16,0.48987857375455995,0.6334622138828445,0.14358364012828456,0.07179182006414228,0.03821269658377984,0.8969667474068279,0.3305811061018447,1.0
368,24,0.501259715473322,0.5591506914672362,0.05789097599391413,0.028945487996957064,0.012213654445410753,0.8389575117595582,0.32166289829211475,1.0
369,24,0.5297940136348682,0.6040682075725595,0.0742741939376913,0.03713709696884565,0.014180460382117628,0.8284754884336893,0.28148302683059984,1.0
370,24,0.4815973814561464,0.5947302067254931,0.11313282526934676,0.05656641263467338,0.024352879142061877,0.7820087476901069,0.2735498557924752,1.0
371,8,0.8586831984529703,0.8940624210727611,0.03537922261979087,0.017689611309895437,0.009410156400786136,0.9689254220818658,0.09153930138597306,1.0
372,24,0.5156678248666711,0.6232200771338432,0.10755225226717213,0.053776126133586066,0.02158286861354264,0.8251878838604865,0.28504846663876987,1.0
373,8,0.751105411322462,0.8145459291867512,0.06344051786428917,0.031720258932144585,0.016871599061326646,0.9495086796944548,0.16483167650680045,1.0
374,24,0.5075801534618364,0.5809423578338992,0.07336220437206287,0.03668110218603143,0.01399283919348359,0.8196553227980214,0.2949087624052849,1.0
375,8,0.7159256854073215,0.7882270472709336,0.07230136186361213,0.03615068093180607,0.01923221800790025,0.9411110181684494,0.18697912383173942,1.0
376,24,0.5041377866099119,0.6560559922675115,0.15191820565759961,0.07595910282879981,0.03451767132555526,0.7758587068745806,0.23390503912115715,1.0
377,8,0.7182099739682342,0.7932962939031203,0.07508631993488613,0.03754315996744306,0.019950966646669104,0.9345241379543389,0.17622988210901344,1.0
378,16,0.5381577175854328,0.5989994405257514,0.06084172294031853,0.030420861470159266,0.016889283108472413,0.8631370546234549,0.29898863232775413,1.0
379,24,0.49693021085765765,0.6292064506393046,0.13227623978164693,0.06613811989082347,0.026961714593066313,0.8080607633728196,0.28101855619496097,1.0
380,8,0.7897447130199907,0.8420814526759585,0.052336739655967746,0.026168369827983873,0.013923365126545092,0.9577548526172599,0.1403996781585537,1.0
381,8,0.7998418437535142,0.8501359527520322,0.05029410899851805,0.025147054499259025,0.013381977622926951,0.9611538835101516,0.1348098767688116,1.0
382,16,0.4471983884516849,0.4768100791863136,0.02961169073462866,0.01480584536731433,0.00722417330232736,0.826249880316539,0.369932248090426,1.0
383,24,0.5032229334632891,0.6761605904825052,0.17293765701921615,0.08646882850960808,0.041063898677762625,0.8056411662491292,0.2556940648534073,1.0
384,16,0.4909746180914626,0.608748865620645,0.11777424752918242,0.05888712376459121,0.0315673133149096,0.8863044236338031,0.33486255633584155,1.0
385,24,0.4908875361789978,0.7309910973047045,0.2401035611257067,0.12005178056285334,0.057947596530878935,0.752223591859684,0.19017775331369138,0.9333333333333333
386,24,0.5397999811860335,0.6441743191953515,0.10437433800931806,0.05218716900465903,0.020896426182226497,0.8336345108647479,0.27008680016453596,1.0
387,8,0.7226103024145328,0.7832683679702244,0.06065806555569153,0.030329032777845766,0.016151585809633977,0.9397622082029577,0.1854908416431629,1.0
388,24,0.4630551733248628,0.5720102751900262,0.10895510186516344,0.05447755093258172,0.021351870207270657,0.7893627320423027,0.3016861117611385,1.0
389,16,0.5522482515524858,0.6717873431574996,0.11953909160501375,0.059769545802506874,0.03190321300274259,0.8930502907184058,0.2776527053646966,1.0
390,24,0.49919785902767655,0.7255399220851193,0.22634206305744276,0.11317103152872138,0.054345899705958184,0.7889023995511733,0.2246260085946706,1.0
391,8,0.7578415069545137,0.8223821963514484,0.06454068939693469,0.032270344698467346,0.017155457832568954,0.9497763390969708,0.15758382581113464,1.0
392,16,0.4751459701114654,0.5510606528394014,0.075914682727936,0.037957341363968,0.02091640036724992,0.8618701252234954,0.35311756897014496,1.0
393,16,0.5750526975885866,0.6673862729308327,0.09233357534224618,0.04616678767112309,0.02491593071575493,0.8933807937721764,0.27208429400816253,1.0
394,24,0.5085564810043295,0.6645520969570455,0.15599561595271605,0.07799780797635802,0.03571562057361214,0.8023432545084742,0.254465031187941,1.0
395,8,0.7776194576078692,0.8375649148237074,0.059945457215838216,0.029972728607919108,0.015930411001033585,0.9496203347134395,0.1400474067153933,1.0
396,24,0.4131499535494816,0.6263966272355945,0.21324667368611294,0.10662333684305647,0.05197526932218043,0.7294953177547807,0.25218478169600594,1.0
397,24,0.4641255170639321,0.5240668215042528,0.05994130444032064,0.02997065222016032,0.012341039729906205,0.8245449602647574,0.34432089766685336,1.0
398,8,0.7813558805516527,0.8393839757250383,0.058028095173385585,0.029014047586692793,0.015429972566572319,0.9578833698453098,0.14575655072352103,1.0
399,16,0.570105437237802,0.6354643756229517,0.06535893838514961,0.032679469192574806,0.017974237923499413,0.8852844292345647,0.28580986178115675,1.0
400,8,0.7443393413649313,0.8116766076151036,0.06733726625017233,0.03366863312508617,0.01790904656282127,0.9519329521212143,0.17194996619003872,1.0
401,16,0.5871645917520023,0.7207211288053004,0.13355653705329806,0.06677826852664903,0.03543661498982334,0.9281492136052036,0.26866390209251506,1.0
402,24,0.5555004620755354,0.6896436711857514,0.13414320911021604,0.06707160455510802,0.028959845642074877,0.8275975561463111,0.24043165617572151,1.0
403,16,0.4651559664654241,0.5312096186857066,0.06605365222028248,0.03302682611014124,0.018272358234651783,0.8489124460347485,0.35569684976860033,1.0
404,16,0.4666102911043028,0.5380214150988111,0.07141112399450827,0.03570556199725414,0.019657154949287395,0.845001288255101,0.34700415460926914,1.0
405,8,0.8525272409209672,0.8903707495465361,0.037843508625568845,0.018921754312784422,0.010066743075068925,0.9725769778486517,0.10006843789847683,1.0
406,24,0.4894614685598605,0.596369674248369,0.10690820568850845,0.053454102844254225,0.021674680739205296,0.7913338822924416,0.27734625618052716,1.0
407,8,0.8123602266381089,0.8680998873033652,0.05573966066525626,0.02786983033262813,0.014803373108564447,0.9644440718285363,0.12219372468571538,1.0
408,16,0.483852261544657,0.5940001268465301,0.11014786530187315,0.055073932650936575,0.02967380739584698,0.8813352678163195,0.34224095749513495,1.0
409,8,0.7493281603329027,0.8108036938626516,0.06147553352974888,0.03073776676487444,0.01635498650118124,0.943700076375031,0.16193508685302704,1.0
410,8,0.7380765098963066,0.8035198167238901,0.06544330682758348,0.03272165341379174,0.0174068191315843,0.945435659237198,0.17277574854407537,1.0
411,8,0.584946893297753,0.688267295992036,0.103320402694283,0.0516602013471415,0.027478018458901958,0.9110663865723823,0.2714519509241881,1.0
412,8,0.7916484265591966,0.838812300312798,0.047163873753601315,0.023581936876800658,0.012556672971288315,0.9568001673164501,0.14049000334644157,1.0
413,8,0.7770667642133605,0.8366141418404793,0.059547377627118814,0.029773688813559407,0.01582973881990332,0.9526512658317401,0.14391713120867378,1.0
414,8,0.6506940310120182,0.7341140280328899,0.08341999702087177,0.041709998510435886,0.022192757190228247,0.9203635559283925,0.2256689349770483,1.0
415,8,0.7387542933979674,0.8049204034476729,0.06616611004970552,0.03308305502485276,0.017579046323541223,0.9365262327170499,0.1624263301041564,1.0
416,16,0.5081391092514784,0.6280467003382258,0.11990759108674742,0.05995379554337371,0.03208078771529586,0.8699155936961613,0.2992036851808685,1.0
417,16,0.48502244670607086,0.6000066968326857,0.11498425012661484,0.05749212506330742,0.030977370924434148,0.8613228368675069,0.3181111981916594,1.0
418,16,0.5375163695170613,0.6466378361605217,0.10912146664346045,0.054560733321730226,0.029249043417592015,0.8923246423457889,0.2987282355084425,1.0
419,16,0.573198999675609,0.640149637169221,0.06695063749361208,0.03347531874680604,0.01856440442844814,0.8872894479116195,0.2846992970613956,1.0
420,24,0.43624210538472685,0.6059583271291036,0.16971622174437673,0.08485811087218836,0.03902130991007892,0.7660762266607917,0.28672265640450934,1.0
421,24,0.50677902688026,0.6325920595123788,0.12581303263211885,0.06290651631605942,0.02831848521973097,0.8023588045434791,0.26446585211134516,1.0
422,8,0.7659982644906804,0.8280758885360223,0.062077624045341895,0.031038812022670947,0.01650513334235088,0.9515979312069839,0.15263143952151295,1.0
423,8,0.7025021765497348,0.7687391103340289,0.06623693378429407,0.033118466892147036,0.017629405644291992,0.9273125349761505,0.19006145903933389,1.0
424,16,0.4477208784912018,0.5981582022294682,0.15043732373826646,0.07521866186913323,0.04008940533060667,0.8883707476466401,0.3611025019600689,1.0
