method,checkpoint,repeat,per_query_shots,readout_error,mitigation,offline_quantum_shots,fusion_weight,mean_oracle_sigma,mae_F_e,rmse_F_e,bias_F_e,pearson
measurement_conditioned_hybrid,bidir_seed2,2,32,0.01,none,6144,0.47879656231326617,,0.06692023125764915,0.0838800869491761,0.0038139733545112524,0.9099032886648812
measurement_conditioned_hybrid,bidir_seed2,2,32,0.01,calibrated_symmetric,6144,0.4694057774831654,,0.06671639084037052,0.08395169555843121,0.008258974824950778,0.9099957906588307
measurement_conditioned_hybrid,bidir_seed3,2,32,0.01,none,6144,0.4900042081975468,,0.06714741429971102,0.08405225090221739,0.003171622969065098,0.9091773104784879
measurement_conditioned_hybrid,bidir_seed3,2,32,0.01,calibrated_symmetric,6144,0.4805172288521712,,0.06695607012424869,0.08409162068408736,0.007712242913685161,0.9092975548159953
measurement_conditioned_hybrid,bidir_seed4,2,32,0.01,none,6144,0.4801659618116098,,0.06692965046908274,0.08387048137775452,0.0036974767909236698,0.9099705997509109
measurement_conditioned_hybrid,bidir_seed4,2,32,0.01,calibrated_symmetric,6144,0.4707855965309194,,0.06672088049671851,0.08393165514274586,0.008153062683972633,0.9100720111019805
stratified_dfe,none,2,32,0.03,none,0,1.0,0.1226239465587487,0.10149051807820797,0.12760867545549887,-0.02845077622415764,0.8343186128656055
stratified_dfe,none,2,32,0.03,calibrated_symmetric,0,1.0,0.1304510069773922,0.10503426232429933,0.13153269907343237,-0.0019183547449276486,0.8345891405878174
measurement_conditioned_hybrid,bidir_seed0,2,32,0.03,none,6144,0.30799353206317787,,0.07466491463956669,0.0931299086224977,0.003117871995399061,0.8974589502359921
measurement_conditioned_hybrid,bidir_seed0,2,32,0.03,calibrated_symmetric,6144,0.2959561142511918,,0.0730725100671694,0.09283949715694781,0.011575198328926619,0.8975309398236491
measurement_conditioned_hybrid,bidir_seed1,2,32,0.03,none,6144,0.3157968805142809,,0.07574637027577429,0.09447572222877837,0.004037083159485317,0.8943719065813425
measurement_conditioned_hybrid,bidir_seed1,2,32,0.03,calibrated_symmetric,6144,0.3033848836350745,,0.07420119646759246,0.09428307911413332,0.012733229140791114,0.8944323082918314
measurement_conditioned_hybrid,bidir_seed2,2,32,0.03,none,6144,0.30529591407326956,,0.07442433919003355,0.09295209365840573,0.003350565149996421,0.8975752661288017
measurement_conditioned_hybrid,bidir_seed2,2,32,0.03,calibrated_symmetric,6144,0.29338392730236756,,0.07280952647159433,0.09268722774285518,0.01173528825991947,0.8976546454145099
measurement_conditioned_hybrid,bidir_seed3,2,32,0.03,none,6144,0.3145156285155903,,0.07462036267038623,0.0929272035248108,0.0024904306534990505,0.8979188581399459
measurement_conditioned_hybrid,bidir_seed3,2,32,0.03,calibrated_symmetric,6144,0.30224761482544477,,0.07298420796372823,0.09258611777066722,0.011120527234762673,0.8979799512194258
measurement_conditioned_hybrid,bidir_seed4,2,32,0.03,none,6144,0.3051857817451111,,0.07453886363611714,0.09298229653340503,0.003252120532584154,0.8978806824639805
measurement_conditioned_hybrid,bidir_seed4,2,32,0.03,calibrated_symmetric,6144,0.29320881809976457,,0.07292083404215745,0.09270158566221305,0.011633386497509977,0.8979526595203593
stratified_dfe,none,2,32,0.05,none,0,1.0,0.12806756113651066,0.1083544764819274,0.13636551856895046,-0.04499033475590367,0.8136733307387994
stratified_dfe,none,2,32,0.05,calibrated_symmetric,0,1.0,0.14229729015167847,0.11297165424250087,0.14083054270237852,-0.0005731031641929108,0.8139404515668226
measurement_conditioned_hybrid,bidir_seed0,2,32,0.05,none,6144,0.5088857795210396,,0.07584987989740286,0.09365543672531175,-0.014774249640177522,0.8874895578081308
measurement_conditioned_hybrid,bidir_seed0,2,32,0.05,calibrated_symmetric,6144,0.44181000978295154,,0.07255982516983085,0.09116595540512402,0.009157362473433218,0.8910137053292987
measurement_conditioned_hybrid,bidir_seed1,2,32,0.05,none,6144,0.5165621627520909,,0.0766264807030068,0.09467792926555435,-0.014354689945924821,0.8844780042031042
measurement_conditioned_hybrid,bidir_seed1,2,32,0.05,calibrated_symmetric,6144,0.44886229348200346,,0.07352878588445518,0.09240612755873702,0.010057294308543702,0.8879808360379567
measurement_conditioned_hybrid,bidir_seed2,2,32,0.05,none,6144,0.5062073622453767,,0.07562783859543493,0.09338619388282056,-0.014528334762259664,0.8880842775533437
measurement_conditioned_hybrid,bidir_seed2,2,32,0.05,calibrated_symmetric,6144,0.4398312238746965,,0.0723743075861325,0.09097331755874295,0.009281284812172315,0.8914859077863813
measurement_conditioned_hybrid,bidir_seed3,2,32,0.05,none,6144,0.5141275828297489,,0.07611634972592021,0.09395251332925292,-0.015336465562683945,0.8867531580873624
measurement_conditioned_hybrid,bidir_seed3,2,32,0.05,calibrated_symmetric,6144,0.44690426366384567,,0.07283575410819153,0.09131057189816774,0.008799566622373885,0.890396139187394
measurement_conditioned_hybrid,bidir_seed4,2,32,0.05,none,6144,0.507160730635964,,0.07569297052992584,0.09346047660570818,-0.014662023157554584,0.8879887552641722
measurement_conditioned_hybrid,bidir_seed4,2,32,0.05,calibrated_symmetric,6144,0.4403765359521491,,0.0724096650694451,0.09098575184595974,0.009187751535753083,0.8914978859077979
stratified_dfe,none,2,64,0.0,none,0,1.0,0.08019238437524542,0.06351842935795762,0.07974984786636286,0.001559144410762995,0.9280757456437261
stratified_dfe,none,2,64,0.0,calibrated_symmetric,0,1.0,0.08019238437524542,0.06351842935795762,0.07974984786636286,0.001559144410762995,0.9280757456437261
measurement_conditioned_hybrid,bidir_seed0,2,64,0.0,none,8192,0.5872967985835678,,0.05446569072317359,0.06804314144093526,0.008058009928510933,0.9441142352257216
measurement_conditioned_hybrid,bidir_seed0,2,64,0.0,calibrated_symmetric,8192,0.5872967985835678,,0.05446569072317359,0.06804314144093526,0.008058009928510933,0.9441142352257216
measurement_conditioned_hybrid,bidir_seed1,2,64,0.0,none,8192,0.594054697459142,,0.054975184675345914,0.06871732006878123,0.008710252662498471,0.9431321218371971
measurement_conditioned_hybrid,bidir_seed1,2,64,0.0,calibrated_symmetric,8192,0.594054697459142,,0.054975184675345914,0.06871732006878123,0.008710252662498471,0.9431321218371971
measurement_conditioned_hybrid,bidir_seed2,2,64,0.0,none,8192,0.5847755341378879,,0.05436993298893021,0.06797865314847211,0.008162516233298037,0.9442001476789086
measurement_conditioned_hybrid,bidir_seed2,2,64,0.0,calibrated_symmetric,8192,0.5847755341378879,,0.05436993298893021,0.06797865314847211,0.008162516233298037,0.9442001476789086
measurement_conditioned_hybrid,bidir_seed3,2,64,0.0,none,8192,0.5918938237670905,,0.05444783538076619,0.06791945443494779,0.007790946574482734,0.9441932828383927
measurement_conditioned_hybrid,bidir_seed3,2,64,0.0,calibrated_symmetric,8192,0.5918938237670905,,0.05444783538076619,0.06791945443494779,0.007790946574482734,0.9441932828383927
measurement_conditioned_hybrid,bidir_seed4,2,64,0.0,none,8192,0.5857042548328545,,0.05434883725779955,0.06794202706368548,0.008086011851471658,0.9443111856748521
measurement_conditioned_hybrid,bidir_seed4,2,64,0.0,calibrated_symmetric,8192,0.5857042548328545,,0.05434883725779955,0.06794202706368548,0.008086011851471658,0.9443111856748521
stratified_dfe,none,2,64,0.01,none,0,1.0,0.08247627071729091,0.06624721794108314,0.0831819697038564,-0.009903839220189385,0.9192882479894715
stratified_dfe,none,2,64,0.01,calibrated_symmetric,0,1.0,0.08415945991560297,0.06688201033254132,0.08410441643346213,-0.0009814365537656597,0.9192882479894717
measurement_conditioned_hybrid,bidir_seed0,2,64,0.01,none,8192,0.5871622980194808,,0.05725572849936843,0.07101710885485168,0.0013158437099936135,0.9385439385658574
measurement_conditioned_hybrid,bidir_seed0,2,64,0.01,calibrated_symmetric,8192,0.562649839468722,,0.05717905296499996,0.07140364759042943,0.007003320371531427,0.938365506788626
measurement_conditioned_hybrid,bidir_seed1,2,64,0.01,none,8192,0.5957280321379697,,0.0577017432583217,0.0715894766860717,0.0018381030543970752,0.9375101726979445
measurement_conditioned_hybrid,bidir_seed1,2,64,0.01,calibrated_symmetric,8192,0.5712072563498596,,0.057685653167179766,0.07204338477457392,0.007647981072810318,0.937319192733972
measurement_conditioned_hybrid,bidir_seed2,2,64,0.01,none,8192,0.5840989048877258,,0.05720294064879254,0.0709671172011666,0.0014641794070603777,0.9385941266022652
measurement_conditioned_hybrid,bidir_seed2,2,64,0.01,calibrated_symmetric,8192,0.5596242155018981,,0.05713073995536367,0.07137164843962958,0.007127452836861116,0.9383868554811745
measurement_conditioned_hybrid,bidir_seed3,2,64,0.01,none,8192,0.5923882641913438,,0.05736117346056761,0.07103766327176482,0.0009790855596741254,0.9383187680763299
measurement_conditioned_hybrid,bidir_seed3,2,64,0.01,calibrated_symmetric,8192,0.5680779542692947,,0.05725543190950502,0.07137865798400952,0.006697889859392142,0.9381761104531606
measurement_conditioned_hybrid,bidir_seed4,2,64,0.01,none,8192,0.5850516182562149,,0.05719690808996113,0.07094415553515593,0.0013762531263724713,0.938704539540597
measurement_conditioned_hybrid,bidir_seed4,2,64,0.01,calibrated_symmetric,8192,0.5606021476012414,,0.05711805236750396,0.07133114147621016,0.007043917619855823,0.9385260432006429
stratified_dfe,none,2,64,0.03,none,0,1.0,0.08670822414754802,0.07336462317921576,0.09204865858527662,-0.026799920569395737,0.9050527470739023
stratified_dfe,none,2,64,0.03,calibrated_symmetric,0,1.0,0.09224279164632768,0.07408770155049962,0.0927235121099788,2.7844279895051993e-05,0.9050527470739019
measurement_conditioned_hybrid,bidir_seed0,2,64,0.03,none,8192,0.4050364663774208,,0.06752725555166281,0.08315737686253168,-0.0006086073699044971,0.9233737284201796
measurement_conditioned_hybrid,bidir_seed0,2,64,0.03,calibrated_symmetric,8192,0.38584744649191705,,0.06556882282913533,0.08268366516706359,0.010588496115478808,0.9229816949100483
measurement_conditioned_hybrid,bidir_seed1,2,64,0.03,none,8192,0.42003594307768616,,0.06794949873324327,0.08364989793878323,-0.00018815772763173494,0.9224571087351046
measurement_conditioned_hybrid,bidir_seed1,2,64,0.03,calibrated_symmetric,8192,0.39991669592331475,,0.06612879122443242,0.08329070810947622,0.011465025291526326,0.9220076702870875
measurement_conditioned_hybrid,bidir_seed2,2,64,0.03,none,8192,0.4001431056416207,,0.06750416853370673,0.08316703815160334,-0.0002985541028635176,0.9231055862455029
measurement_conditioned_hybrid,bidir_seed2,2,64,0.03,calibrated_symmetric,8192,0.3813049819082575,,0.06553548646247488,0.08272780109290073,0.010764141032190878,0.9227254756142766
measurement_conditioned_hybrid,bidir_seed3,2,64,0.03,none,8192,0.4162561933687711,,0.06721035525995366,0.08265706089967538,-0.0013833133426698675,0.9242344454083584
measurement_conditioned_hybrid,bidir_seed3,2,64,0.03,calibrated_symmetric,8192,0.39657214607637836,,0.06518317784655753,0.08209544738098788,0.010113930473058091,0.9238442970892157
measurement_conditioned_hybrid,bidir_seed4,2,64,0.03,none,8192,0.4021128193114412,,0.06745316290826772,0.08306624860330335,-0.00047507426292126855,0.9235853411056195
measurement_conditioned_hybrid,bidir_seed4,2,64,0.03,calibrated_symmetric,8192,0.3831874210053182,,0.06548059905861067,0.08259389871563197,0.010639161291872194,0.9232126912400793
stratified_dfe,none,2,64,0.05,none,0,1.0,0.09055744092964942,0.08264070604410437,0.10442816965320734,-0.0465094319781259,0.8891720771304377
stratified_dfe,none,2,64,0.05,calibrated_symmetric,0,1.0,0.10061937881072158,0.0804053246937988,0.10121018989023231,-0.0020319187506126664,0.8891987024887945
measurement_conditioned_hybrid,bidir_seed0,2,64,0.05,none,8192,0.42374326236919124,,0.07064188629033219,0.08560653955425497,-0.00982719490884099,0.9198433220135531
measurement_conditioned_hybrid,bidir_seed0,2,64,0.05,calibrated_symmetric,8192,0.438082687792356,,0.06462915490280027,0.08116467364935091,0.00874321471940808,0.9217654888352205
measurement_conditioned_hybrid,bidir_seed1,2,64,0.05,none,8192,0.43396708352289376,,0.07133019807181522,0.08642110440070225,-0.009424010262025004,0.9182364387048982
measurement_conditioned_hybrid,bidir_seed1,2,64,0.05,calibrated_symmetric,8192,0.44757614784817845,,0.06538425274464345,0.08204898836007206,0.009590059978819728,0.9201543123887401
measurement_conditioned_hybrid,bidir_seed2,2,64,0.05,none,8192,0.41967133312964267,,0.0704945981189126,0.08547535396005819,-0.009475886979755864,0.9198035493735526
measurement_conditioned_hybrid,bidir_seed2,2,64,0.05,calibrated_symmetric,8192,0.4343389168750071,,0.06455215719142815,0.08109784857622128,0.0089046747789289,0.9218493613430353
measurement_conditioned_hybrid,bidir_seed3,2,64,0.05,none,8192,0.430389249730648,,0.07064794287650543,0.08556092580918134,-0.010524469300177551,0.9200297639986479
measurement_conditioned_hybrid,bidir_seed3,2,64,0.05,calibrated_symmetric,8192,0.44430219386853825,,0.0646376376843627,0.08102824443874392,0.008356567496974505,0.9217811040893621
measurement_conditioned_hybrid,bidir_seed4,2,64,0.05,none,8192,0.4208846333152549,,0.07053286457882886,0.0854633200791672,-0.009640061994460323,0.9201482937618365
measurement_conditioned_hybrid,bidir_seed4,2,64,0.05,calibrated_symmetric,8192,0.43547196683597966,,0.06450129992515996,0.08104754480626784,0.00879822960581509,0.9220909594669774
stratified_dfe,none,3,32,0.0,none,0,1.0,0.11340915758250834,0.09121480153407902,0.11384103794718742,-0.0005644915019354177,0.8687980860812482
stratified_dfe,none,3,32,0.0,calibrated_symmetric,0,1.0,0.11340915758250834,0.09121480153407902,0.11384103794718742,-0.0005644915019354177,0.8687980860812482
measurement_conditioned_hybrid,bidir_seed0,3,32,0.0,none,6144,0.4488454005047861,,0.06440821498050141,0.08208906609637245,0.014762032060549652,0.9137982131802723
measurement_conditioned_hybrid,bidir_seed0,3,32,0.0,calibrated_symmetric,6144,0.4488454005047861,,0.06440821498050141,0.08208906609637245,0.014762032060549652,0.9137982131802723
measurement_conditioned_hybrid,bidir_seed1,3,32,0.0,none,6144,0.4544028504281202,,0.06533563251530893,0.08326932257643405,0.015875271458659156,0.9116102424522123
measurement_conditioned_hybrid,bidir_seed1,3,32,0.0,calibrated_symmetric,6144,0.4544028504281202,,0.06533563251530893,0.08326932257643405,0.015875271458659156,0.9116102424522123
measurement_conditioned_hybrid,bidir_seed2,3,32,0.0,none,6144,0.445905966378284,,0.06437753003830135,0.08205803220321185,0.014939057275023742,0.9138895439879673
measurement_conditioned_hybrid,bidir_seed2,3,32,0.0,calibrated_symmetric,6144,0.445905966378284,,0.06437753003830135,0.08205803220321185,0.014939057275023742,0.9138895439879673
measurement_conditioned_hybrid,bidir_seed3,3,32,0.0,none,6144,0.46329244728383073,,0.0644905628689192,0.08188185200247289,0.014031986282248034,0.9138965640084094
measurement_conditioned_hybrid,bidir_seed3,3,32,0.0,calibrated_symmetric,6144,0.46329244728383073,,0.0644905628689192,0.08188185200247289,0.014031986282248034,0.9138965640084094
measurement_conditioned_hybrid,bidir_seed4,3,32,0.0,none,6144,0.4486667646302479,,0.0642795186095874,0.08189866130709425,0.014758338226585885,0.9142329203504085
measurement_conditioned_hybrid,bidir_seed4,3,32,0.0,calibrated_symmetric,6144,0.4486667646302479,,0.0642795186095874,0.08189866130709425,0.014758338226585885,0.9142329203504085
stratified_dfe,none,3,32,0.01,none,0,1.0,0.11663906062234776,0.09352657275222656,0.11763076710251395,-0.008718013327332243,0.8574680090774174
stratified_dfe,none,3,32,0.01,calibrated_symmetric,0,1.0,0.11901944961464057,0.09507359679886249,0.11959424222025809,0.0001729128347992876,0.8575061927694334
measurement_conditioned_hybrid,bidir_seed0,3,32,0.01,none,6144,0.4908844567409939,,0.06552674011348222,0.0831388921847774,0.009476433656469437,0.9091020083698302
measurement_conditioned_hybrid,bidir_seed0,3,32,0.01,calibrated_symmetric,6144,0.48947344262289716,,0.06578011373708542,0.0837086897294281,0.013904306010766981,0.9090550687005453
measurement_conditioned_hybrid,bidir_seed1,3,32,0.01,none,6144,0.49461171394033476,,0.0663413766223997,0.08424883707254155,0.01051587854911859,0.9068212298750662
measurement_conditioned_hybrid,bidir_seed1,3,32,0.01,calibrated_symmetric,6144,0.49312569382621635,,0.06662293593742888,0.08485655157792837,0.014982576589435515,0.9067932650406236
measurement_conditioned_hybrid,bidir_seed2,3,32,0.01,none,6144,0.48876712204569367,,0.06539947022854074,0.08300682533941363,0.009640983289776037,0.9094306125404871
measurement_conditioned_hybrid,bidir_seed2,3,32,0.01,calibrated_symmetric,6144,0.4873974247178593,,0.06566597328100247,0.08358664319597764,0.014049032305508453,0.9093878209839995
measurement_conditioned_hybrid,bidir_seed3,3,32,0.01,none,6144,0.5017098916030615,,0.06569922785616804,0.08316067599317536,0.008779815073906705,0.9088429119062718
measurement_conditioned_hybrid,bidir_seed3,3,32,0.01,calibrated_symmetric,6144,0.5000809235301459,,0.06597671067683515,0.0837246346702515,0.013309430222817288,0.9087755391469838
measurement_conditioned_hybrid,bidir_seed4,3,32,0.01,none,6144,0.49086342804010236,,0.0653928494838347,0.08294838402436265,0.009469196326943895,0.9095445572319141
measurement_conditioned_hybrid,bidir_seed4,3,32,0.01,calibrated_symmetric,6144,0.4894515749023851,,0.0656613782982418,0.08352137413039444,0.013896881330763791,0.90949165478397
stratified_dfe,none,3,32,0.03,none,0,1.0,0.1226239465587487,0.10111531900751981,0.12692059339565262,-0.023986490509871925,0.8297786062291288
stratified_dfe,none,3,32,0.03,calibrated_symmetric,0,1.0,0.1304510069773922,0.10525325350116621,0.1317125853204282,0.0029575317798950463,0.8298178700599659
measurement_conditioned_hybrid,bidir_seed0,3,32,0.03,none,6144,0.445857487152888,,0.0689563714430268,0.08669232401068501,0.004215643121509783,0.9006503736851412
measurement_conditioned_hybrid,bidir_seed0,3,32,0.03,calibrated_symmetric,6144,0.4074065248018253,,0.06904996937232517,0.08798565399312391,0.017193664909660157,0.9007455803622249
measurement_conditioned_hybrid,bidir_seed1,3,32,0.03,none,6144,0.4505553397463099,,0.06994769729797597,0.08792828067354082,0.005249727250536707,0.8977930792436413
measurement_conditioned_hybrid,bidir_seed1,3,32,0.03,calibrated_symmetric,6144,0.41169310328914344,,0.07016236114711145,0.08944491821108497,0.01845494788782487,0.8977637681568205
measurement_conditioned_hybrid,bidir_seed2,3,32,0.03,none,6144,0.4422762456048128,,0.06884449707684702,0.08655571070739643,0.004496518606044511,0.9009652596342349
measurement_conditioned_hybrid,bidir_seed2,3,32,0.03,calibrated_symmetric,6144,0.40357305200583404,,0.06895213804432396,0.08790975179550231,0.017390793892767396,0.9009928869385121
measurement_conditioned_hybrid,bidir_seed3,3,32,0.03,none,6144,0.4587887260918752,,0.06921382172758976,0.08680695409235202,0.0032167065291280397,0.9001801538656656
measurement_conditioned_hybrid,bidir_seed3,3,32,0.03,calibrated_symmetric,6144,0.41856013185401064,,0.06921513802351605,0.08794106726206286,0.0165628641223972,0.9005178246612205
measurement_conditioned_hybrid,bidir_seed4,3,32,0.03,none,6144,0.44536240275939565,,0.06881247168536908,0.08648900150065326,0.00423250025873552,0.9011633358908657
measurement_conditioned_hybrid,bidir_seed4,3,32,0.03,calibrated_symmetric,6144,0.4066447403220094,,0.0688776519893309,0.0877724656685558,0.017203135047680465,0.9012951751264714
stratified_dfe,none,3,32,0.05,none,0,1.0,0.12806756113651066,0.10767342550273512,0.13516571782834896,-0.04382776035114177,0.8142883343111627
stratified_dfe,none,3,32,0.05,calibrated_symmetric,0,1.0,0.14229729015167847,0.11082387334938988,0.13960751595148144,0.000697978185013438,0.8146573233335569
measurement_conditioned_hybrid,bidir_seed0,3,32,0.05,none,6144,0.29133251102390767,,0.07276108097168929,0.09302892818487314,0.006249138098030977,0.8874814526942651
measurement_conditioned_hybrid,bidir_seed0,3,32,0.05,calibrated_symmetric,6144,0.30952031715996997,,0.07094310982604089,0.09248675073353874,0.01877339403888428,0.8908225516982253
measurement_conditioned_hybrid,bidir_seed1,3,32,0.05,none,6144,0.2967772326225653,,0.07405387937328109,0.0946274909985779,0.0074908222983267264,0.8835751312219342
measurement_conditioned_hybrid,bidir_seed1,3,32,0.05,calibrated_symmetric,6144,0.3148641930398873,,0.07223820080395761,0.09416336287399803,0.020219178025402483,0.8872178627920861
measurement_conditioned_hybrid,bidir_seed2,3,32,0.05,none,6144,0.28995310137662994,,0.07254993147099689,0.09289515348116958,0.0064706469301837625,0.8875929012424337
measurement_conditioned_hybrid,bidir_seed2,3,32,0.05,calibrated_symmetric,6144,0.30814180722279544,,0.0708270479435048,0.09240554375477576,0.01893009359738053,0.8909700884776623
measurement_conditioned_hybrid,bidir_seed3,3,32,0.05,none,6144,0.30193208931846116,,0.07280025012948727,0.09277371298773567,0.005058291490557095,0.8882668771373508
measurement_conditioned_hybrid,bidir_seed3,3,32,0.05,calibrated_symmetric,6144,0.31998218133957945,,0.07098072462083327,0.09222351799288313,0.018071136852755954,0.8912090710839412
measurement_conditioned_hybrid,bidir_seed4,3,32,0.05,none,6144,0.29200130363958765,,0.07247403979394341,0.09266564603458181,0.0061898201216907985,0.8884895874699611
measurement_conditioned_hybrid,bidir_seed4,3,32,0.05,calibrated_symmetric,6144,0.31016853841938086,,0.07072537499499058,0.0921546700498307,0.018744818083185195,0.8917002207358149
stratified_dfe,none,3,64,0.0,none,0,1.0,0.08019238437524542,0.06409956340766734,0.08045734604395156,-2.195677971319547e-05,0.9265192429615783
stratified_dfe,none,3,64,0.0,calibrated_symmetric,0,1.0,0.08019238437524542,0.06409956340766734,0.08045734604395156,-2.195677971319547e-05,0.9265192429615783
measurement_conditioned_hybrid,bidir_seed0,3,64,0.0,none,8192,0.6168845246735938,,0.052654847843933546,0.06674548605001224,0.010423876351567484,0.9435028844318972
measurement_conditioned_hybrid,bidir_seed0,3,64,0.0,calibrated_symmetric,8192,0.6168845246735938,,0.052654847843933546,0.06674548605001224,0.010423876351567484,0.9435028844318972
measurement_conditioned_hybrid,bidir_seed1,3,64,0.0,none,8192,0.6213741459258822,,0.05320341627921704,0.06749507644863394,0.011181261565367319,0.9424178610865502
measurement_conditioned_hybrid,bidir_seed1,3,64,0.0,calibrated_symmetric,8192,0.6213741459258822,,0.05320341627921704,0.06749507644863394,0.011181261565367319,0.9424178610865502
measurement_conditioned_hybrid,bidir_seed2,3,64,0.0,none,8192,0.6129118090721672,,0.05268233640018808,0.06678711862976533,0.01059876042286865,0.9434636152132565
measurement_conditioned_hybrid,bidir_seed2,3,64,0.0,calibrated_symmetric,8192,0.6129118090721672,,0.05268233640018808,0.06678711862976533,0.01059876042286865,0.9434636152132565
measurement_conditioned_hybrid,bidir_seed3,3,64,0.0,none,8192,0.6368348617338007,,0.052619046765498126,0.06647378222582787,0.009657773866318038,0.9436249042791592
measurement_conditioned_hybrid,bidir_seed3,3,64,0.0,calibrated_symmetric,8192,0.6368348617338007,,0.052619046765498126,0.06647378222582787,0.009657773866318038,0.9436249042791592
measurement_conditioned_hybrid,bidir_seed4,3,64,0.0,none,8192,0.6170574599400097,,0.052583223047723414,0.0666311611147595,0.010413145227658389,0.9436959731421386
measurement_conditioned_hybrid,bidir_seed4,3,64,0.0,calibrated_symmetric,8192,0.6170574599400097,,0.052583223047723414,0.0666311611147595,0.010413145227658389,0.9436959731421386
stratified_dfe,none,3,64,0.01,none,0,1.0,0.08247627071729091,0.06482968225313854,0.08208194615588446,-0.007253169577332243,0.921659179169633
stratified_dfe,none,3,64,0.01,calibrated_symmetric,0,1.0,0.08415945991560297,0.06586700603704547,0.08334322146003435,0.0017233283879253033,0.9216591791696328
measurement_conditioned_hybrid,bidir_seed0,3,64,0.01,none,8192,0.5524716889388864,,0.05456613415599211,0.06957516004357575,0.008180801934355232,0.9391154750356374
measurement_conditioned_hybrid,bidir_seed0,3,64,0.01,calibrated_symmetric,8192,0.5486780657112803,,0.05453514926961148,0.07000844435854942,0.013236819603502079,0.9391653953297753
measurement_conditioned_hybrid,bidir_seed1,3,64,0.01,none,8192,0.5562124751216654,,0.05519117048629273,0.07047895643758276,0.009082938524944082,0.9377670726786463
measurement_conditioned_hybrid,bidir_seed1,3,64,0.01,calibrated_symmetric,8192,0.5523558506559734,,0.05517165376501877,0.07096481963107674,0.014183104540977286,0.9378190102892995
measurement_conditioned_hybrid,bidir_seed2,3,64,0.01,none,8192,0.5501881461908515,,0.05456818500210678,0.0695744114359156,0.00833694669186805,0.9390591030570526
measurement_conditioned_hybrid,bidir_seed2,3,64,0.01,calibrated_symmetric,8192,0.5464408632654671,,0.05454136249260265,0.07002186932488517,0.013371927929955259,0.939112748087815
measurement_conditioned_hybrid,bidir_seed3,3,64,0.01,none,8192,0.5648900079877825,,0.054467154229418425,0.06926363023718095,0.007486159513661662,0.9394875240024049
measurement_conditioned_hybrid,bidir_seed3,3,64,0.01,calibrated_symmetric,8192,0.5607916615084683,,0.05442866770491234,0.06968165360536266,0.012658920303357963,0.9395180124307351
measurement_conditioned_hybrid,bidir_seed4,3,64,0.01,none,8192,0.5525826631067281,,0.054442785255059585,0.06943257577533674,0.008169943985120177,0.9393645397212824
measurement_conditioned_hybrid,bidir_seed4,3,64,0.01,calibrated_symmetric,8192,0.5487794469332886,,0.05440525373999975,0.06986867102744211,0.013227142938124875,0.9394123729413031
stratified_dfe,none,3,64,0.03,none,0,1.0,0.08670822414754802,0.07286167356909977,0.0917286255053855,-0.026737916601141765,0.90441591793242
stratified_dfe,none,3,64,0.03,calibrated_symmetric,0,1.0,0.09224279164632768,0.07318799262985899,0.09207933136860462,9.38059482503372e-05,0.90441591793242
measurement_conditioned_hybrid,bidir_seed0,3,64,0.03,none,8192,0.5915082329617763,,0.05865110671905047,0.0733758366167549,-0.004732781498019907,0.9313762403948423
measurement_conditioned_hybrid,bidir_seed0,3,64,0.03,calibrated_symmetric,8192,0.5948793094328069,,0.057845640354584234,0.07310380686813148,0.011043675252829297,0.931411200721051
measurement_conditioned_hybrid,bidir_seed1,3,64,0.03,none,8192,0.5947290166290301,,0.0591767423251152,0.0741054944432569,-0.003965182587549768,0.929963593666014
measurement_conditioned_hybrid,bidir_seed1,3,64,0.03,calibrated_symmetric,8192,0.5976893674015114,,0.05845713478320938,0.07393380040429982,0.011901983518947617,0.9300715876526658
measurement_conditioned_hybrid,bidir_seed2,3,64,0.03,none,8192,0.5893010310222885,,0.05857850936449569,0.07326886386678179,-0.004542836192063933,0.9314911198006122
measurement_conditioned_hybrid,bidir_seed2,3,64,0.03,calibrated_symmetric,8192,0.5928922239323617,,0.05778483359248193,0.07304178326028754,0.01116779663342801,0.9315464069074256
measurement_conditioned_hybrid,bidir_seed3,3,64,0.03,none,8192,0.6044286173465093,,0.0588515836845176,0.07343330452638767,-0.0056732134772084246,0.9312797226768388
measurement_conditioned_hybrid,bidir_seed3,3,64,0.03,calibrated_symmetric,8192,0.6067252712571216,,0.058008201082353536,0.07309170316357047,0.010480519251360596,0.9312083316910834
measurement_conditioned_hybrid,bidir_seed4,3,64,0.03,none,8192,0.5916279441867616,,0.05855591748485896,0.07324721304362873,-0.004745668413682973,0.9316205513868012
measurement_conditioned_hybrid,bidir_seed4,3,64,0.03,calibrated_symmetric,8192,0.5950061753834799,,0.05776001859981895,0.07298813401883854,0.011033858035907559,0.9316322433162985
stratified_dfe,none,3,64,0.05,none,0,1.0,0.09055744092964942,0.08201084161982945,0.10306695955856164,-0.04592039427971319,0.8934235083456349
stratified_dfe,none,3,64,0.05,calibrated_symmetric,0,1.0,0.10061937881072158,0.08029881747652214,0.10046860357364291,-0.0013946557435579924,0.8934901574296944
measurement_conditioned_hybrid,bidir_seed0,3,64,0.05,none,8192,0.3984184828458667,,0.0656019041678058,0.08223005051268693,-0.0019341161478971323,0.9155685321954636
measurement_conditioned_hybrid,bidir_seed0,3,64,0.05,calibrated_symmetric,8192,0.41457563086847626,,0.061861755502595615,0.08023557634106492,0.015359416380833695,0.9194916322633224
