method,prior,checkpoint,calibration,repeat,n_calib,n_test,per_query_shots,offline_quantum_shots,fusion_weight,mean_oracle_dfe_sigma,mae_F_e,rmse_F_e,bias_F_e,pearson
stratified_dfe,none,none,none,0,0,4032,4,0,1.0,0.3207695375009817,0.2723357099078832,0.3179678795625798,-0.0004249825733639891,0.5295795526170309
stratified_dfe,none,none,none,0,0,4032,8,0,1.0,0.2268183151650167,0.18497322970587346,0.2267099188929601,-0.00048698654161795737,0.6631161886259259
stratified_dfe,none,none,none,0,0,4032,16,0,1.0,0.16038476875049085,0.12814032339623996,0.1605537337737059,-0.0007040004305068463,0.7710476176492504
stratified_dfe,none,none,none,0,0,4032,32,0,1.0,0.11340915758250834,0.0888871550781741,0.11140670322002842,0.0008926017520328363,0.8734990073820218
stratified_dfe,none,none,none,0,0,4032,48,0,1.0,0.09259818941201176,0.0762730107110526,0.0960288599117368,0.0003914030086465893,0.9002419947944309
stratified_dfe,none,none,none,0,0,4032,64,0,1.0,0.08019238437524542,0.0633343900165831,0.07979765702475702,-0.000649746958284624,0.9269461926548374
stratified_dfe,none,none,none,0,0,4032,96,0,1.0,0.06547680765882988,0.05306568715065994,0.06666735710950705,-0.00013046372415763958,0.9475965086982666
stratified_dfe,none,none,none,0,0,4032,128,0,1.0,0.05670457879125417,0.044916562031998876,0.05655580379423502,3.229669250902676e-05,0.9618479319619243
marginal_only_prior,exact_marginal_affine,none,exact_labels,0,64,4032,0,0,0.0,,0.11013336908409539,0.13503190492487138,0.008519630542162662,0.7378089223588842
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,4,256,0.11732416523740012,,0.10081992614192799,0.12423907038267638,0.007470211275012009,0.7854735542292682
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,8,512,0.2501115959079305,,0.09282817287205324,0.11501135659656243,0.006266971169606635,0.8173761285203996
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,16,1024,0.3797883368829745,,0.08428610511111416,0.10418313446598661,0.005016603075030244,0.8534944040667092
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,32,2048,0.49201603513539477,,0.07100880033415993,0.08812859653530379,0.004767010076979453,0.8989901640984737
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,48,3072,0.6837135795749225,,0.0622905057792045,0.07825661090945568,0.0029622509996229513,0.9187779806582136
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,64,4096,0.7330740856422762,,0.05557235419057228,0.06961800869043343,0.0017977975151134092,0.9364467274618851
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,96,6144,0.7828704863820732,,0.04841919149592338,0.06028929673792966,0.0017477270366377034,0.9528595207980398
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,0,64,4032,128,8192,0.8162524503793372,,0.04209267677895905,0.052712113304542715,0.0015918234901953895,0.964234971228968
marginal_only_prior,summary_ridge,none,exact_labels,0,64,4032,0,0,0.0,,0.09769151327861954,0.11983189065095251,-0.002485776957797858,0.8002379944025372
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,4,256,0.10222673813267633,,0.09103335305827552,0.1120247139447314,-0.0022751086699150584,0.8286085972152211
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,8,512,0.21348026679236218,,0.08457672361135694,0.10475090544325756,-0.002059074646489773,0.8511405525459644
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,16,1024,0.3313045308569747,,0.0781690724149582,0.09670883602979838,-0.0018954663213317144,0.8749707886812974
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,32,2048,0.438551500123804,,0.06745631620677309,0.08360737306453435,-0.0010041839066153165,0.9089215262251326
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,48,3072,0.6316606743292302,,0.05992634675125821,0.07514098998482241,-0.000668375520027005,0.9253116889792987
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,64,4096,0.6828343786987129,,0.05396775721187714,0.06732272149196115,-0.001232072553808039,0.9407794664220037
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,96,6144,0.7431045528615761,,0.04717535315960509,0.058521637333979706,-0.0007355329704646895,0.955663850518313
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,0,64,4032,128,8192,0.7885666150201676,,0.041156329358622415,0.05139236360971525,-0.0005001081430038813,0.9659622953607533
marginal_only_prior,bidir_affine,bidir_seed0,exact_labels,0,64,4032,0,0,0.0,,0.08901567348549776,0.1166481543547977,0.01846162564269483,0.8161332729456378
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,4,256,0.0804644774627179,,0.08408171441532433,0.10985171819846766,0.016941924581546582,0.8395988942174785
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,8,512,0.16314155766901942,,0.08010767060314056,0.10405725617088057,0.015370319535279888,0.8568899418260315
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,16,1024,0.28023951094695804,,0.07471305971574992,0.09575788416805264,0.013090659964948553,0.8804012990557465
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,32,2048,0.3925636219807083,,0.06500138196906949,0.0834733446509317,0.011564665989510989,0.9112710400031864
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,48,3072,0.5933862263229337,,0.05885727358139349,0.07412589292993682,0.00773900442506168,0.9283418958111781
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,64,4096,0.6173234774068859,,0.0531448358746062,0.06696722570933164,0.006663726650639511,0.9426427372287359
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,96,6144,0.6791091234024632,,0.04734179102923987,0.059450488524486256,0.005835568130551393,0.9551545825347881
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,0,64,4032,128,8192,0.7335049738457743,,0.04161959305104285,0.05244449125881431,0.00494362119309362,0.9651964913093866
marginal_only_prior,bidir_affine,bidir_seed1,exact_labels,0,64,4032,0,0,0.0,,0.09152094860546377,0.1196573242376137,0.020654055763288597,0.8063439617604998
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,4,256,0.08301072662455233,,0.08615634452471863,0.11244592654792436,0.018904269474416268,0.8319990915866965
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,8,512,0.1691404081302479,,0.08189579675567787,0.10627619740941703,0.017078251239537864,0.8508002782725603
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,16,1024,0.2851861163069886,,0.07613869739123705,0.0975745044396751,0.014563034665513622,0.8760739769008
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,32,2048,0.3988624542848433,,0.06593641552768395,0.08468956306892805,0.012771953716122036,0.9090740333794585
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,48,3072,0.6041142967095107,,0.05942326044763732,0.07484558340012588,0.008413097544949013,0.9270084198784815
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,64,4096,0.6247540528999124,,0.053611745080755675,0.06753700405868081,0.007344418670805542,0.9418060106059974
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,96,6144,0.6877340649775789,,0.047674363452978104,0.05985511402998105,0.006359833687581494,0.954619281100143
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,0,64,4032,128,8192,0.7400654525633941,,0.041833359917828127,0.052741764127201766,0.005392604303918837,0.964876659463689
marginal_only_prior,bidir_affine,bidir_seed2,exact_labels,0,64,4032,0,0,0.0,,0.08860800414968968,0.11635029177196006,0.018629886885497025,0.8170118334643706
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,4,256,0.07899696050818164,,0.08378197936781422,0.1096472014111449,0.017124610115366833,0.8400900928579875
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,8,512,0.15999814466038426,,0.07992474344178165,0.10391989328686306,0.015571222605451249,0.8572319982062524
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,16,1024,0.2783584811399581,,0.0745314219904291,0.09563492168040179,0.013248135377683086,0.8806118660636405
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,32,2048,0.3891676291544403,,0.06490021486295011,0.08344968999379325,0.01172710968247044,0.9112611231880419
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,48,3072,0.5904725272677336,,0.05877262885561826,0.07403081373019718,0.007860563217201336,0.9285537802422137
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,64,4096,0.613609651607681,,0.05312909362524694,0.06693217499177855,0.006799717479490511,0.9427216999931095
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,96,6144,0.6788163971561658,,0.04730165472836298,0.059395789713113566,0.0058950532752647675,0.9551965667920613
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,0,64,4032,128,8192,0.7315039415754594,,0.0416206872870236,0.052459469431071805,0.005025676355521195,0.9651691122947536
marginal_only_prior,bidir_affine,bidir_seed3,exact_labels,0,64,4032,0,0,0.0,,0.08936944771914437,0.11684975007036921,0.017903013193700117,0.8153198809872293
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,4,256,0.08136310305341478,,0.08441252940985186,0.10997273282288068,0.016411790585341934,0.8391698791462383
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,8,512,0.16713934849593218,,0.08035264469387567,0.10404185607244452,0.014829320619098708,0.85681339764161
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,16,1024,0.28917716725003684,,0.07483212393832936,0.09568974117079883,0.012522289702869104,0.8803061658739052
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,32,2048,0.39930681692964065,,0.06502898194551983,0.08332610221388534,0.011110639946264416,0.911458759013966
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,48,3072,0.6002480493050343,,0.058908378476265434,0.07414875019285797,0.007391703339931567,0.9281915273265885
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,64,4096,0.6262632645375418,,0.053165286416634594,0.06690270867121277,0.006284101054736133,0.9425944673372431
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,96,6144,0.6888675464873589,,0.04728334835294246,0.0592748804243241,0.005480336194659024,0.9552791548319782
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,0,64,4032,128,8192,0.7407958123782978,,0.0415102022251724,0.0522538353041589,0.004664461245418011,0.9653701178544467
marginal_only_prior,bidir_affine,bidir_seed4,exact_labels,0,64,4032,0,0,0.0,,0.08865658698570027,0.11616123805236911,0.018454154655091044,0.8179940679468163
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,4,256,0.08198760953624142,,0.08369285109240564,0.1093566905343346,0.01690629932362336,0.8412564925799009
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,8,512,0.16160554318225603,,0.0798181309868821,0.10371058310485848,0.015393161243505064,0.8580524630764336
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,16,1024,0.2793814510761025,,0.07457415767036783,0.09554659633369837,0.013101721487335665,0.8809821491918992
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,32,2048,0.39114963107564754,,0.0647937252207024,0.08324564883052527,0.01158495971594438,0.9118394491355041
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,48,3072,0.5925010574101317,,0.05872345150230379,0.07397939358205641,0.007751955204836109,0.9286450093893642
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,64,4096,0.6168876917190667,,0.053048493197572204,0.06681752005775596,0.006669192885987575,0.942910621649507
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,96,6144,0.6792424060072804,,0.04728935329997358,0.059365238866653604,0.005830693752443045,0.9552692957767978
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,0,64,4032,128,8192,0.7338685156559974,,0.04154296114483863,0.05234842136854116,0.004934933096465362,0.9653128565730211
marginal_only_prior,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,0,4096,0.0,,0.1065944692875971,0.13432621290302904,0.013003154372280482,0.7378152315308399
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,4,4352,0.09672379447906997,,0.09880839919550477,0.124552178060697,0.011704334014113157,0.779998357489765
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,8,4608,0.30955251166014175,,0.09146150666704336,0.11509047309775014,0.00882724736973398,0.8157587511138211
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,16,5120,0.44630662917794667,,0.08303574443395709,0.10373137455556068,0.006885560316628141,0.8527627344020587
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,32,6144,0.5213356435867701,,0.06971303304745854,0.08717265665077917,0.006689491627812229,0.8988087930377131
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,48,7168,0.729319894694225,,0.0625059163743014,0.07887883508666059,0.0038051531958452683,0.9183321766146142
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,64,8192,0.7852753115828125,,0.05543447088809587,0.06980393159190369,0.0022818680259115705,0.9362265104984959
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,96,10240,0.7866604745844461,,0.04821847520336487,0.06021836568253818,0.0026714561275256025,0.9527682483898914
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,0,64,4032,128,12288,0.8358845621418229,,0.041850756966575926,0.052535194225178425,0.002161014680020817,0.9642406579000427
marginal_only_prior,summary_ridge,none,finite_64shot_labels,0,64,4032,0,4096,0.0,,0.10026855691112288,0.12362326027126917,-0.003925267540482559,0.7825455915998848
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,4,4352,0.08405266915346536,,0.09429825379663855,0.11602475766863748,-0.0036310592461984894,0.8108962183275171
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,8,4608,0.2676669259999677,,0.08633790014427496,0.10743321183825796,-0.0030049534347924,0.8412621945163785
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,16,5120,0.3923947941568126,,0.07915813342430275,0.09834499123895506,-0.002661259095939555,0.8684762635913164
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,32,6144,0.45925813695480355,,0.06837082741460987,0.08482674898908278,-0.001712621865110186,0.9036987993319098
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,48,7168,0.6599341205029959,,0.06053794154732179,0.07603843955725725,-0.0010765493581418224,0.9238419396595245
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,64,8192,0.7153650358374005,,0.05433860577231315,0.06798810718844835,-0.0015820746418123872,0.9393669541703057
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,96,10240,0.7118160447742993,,0.0478254276357134,0.059448800595301006,-0.001224065297251741,0.9540217325847017
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,0,64,4032,128,12288,0.7710831044363272,,0.04175451681034154,0.05217559196989574,-0.0008736566257012356,0.964735234601682
marginal_only_prior,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,0,4096,0.0,,0.08469781877023094,0.11707997144790179,0.024153624977913853,0.8161332729456378
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,4,4352,0.05763063106851848,,0.08138102079788377,0.11150829838633321,0.022737144313948236,0.8344504325372061
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,8,4608,0.2220464448823383,,0.079605127585972,0.1037027344915914,0.01868226479027503,0.8576267031009838
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,16,5120,0.35102071397675594,,0.07427879105532943,0.0950244943577726,0.015428083559283264,0.8809834519647611
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,32,6144,0.41839094826652456,,0.06400821143193053,0.08289475750099427,0.014421423412787843,0.9111601358765851
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,48,7168,0.6460962552675517,,0.05927466868568907,0.07463392715936977,0.008800942346733929,0.9279034040637406
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,64,8192,0.6615811883006385,,0.05271044757918629,0.06644870325299232,0.007744180698500956,0.9428524241011508
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,96,10240,0.6645337610176046,,0.047381523242359155,0.05997954719834413,0.008016028179841164,0.954053368417947
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,0,64,4032,128,12288,0.7382650621316911,,0.04151913032896125,0.05253034800153514,0.006345691052590539,0.9647722668209359
marginal_only_prior,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,0,4096,0.0,,0.08705319477516729,0.12023315957765253,0.02663290766956633,0.8063439617605002
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,4,4352,0.060185278023027,,0.08340483332523017,0.11427510890013023,0.02500442102257902,0.8265049106849369
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,8,4608,0.2276986510030046,,0.081326419886747,0.10595361280379867,0.020457744342335483,0.8516108049575015
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,16,5120,0.35573322860535894,,0.07554706965175831,0.09673119835821015,0.01690826109103931,0.8768942130057668
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,32,6144,0.4243515969487402,,0.06489701512659354,0.08411552660410954,0.01570996774751191,0.9088945286407645
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,48,7168,0.6567562511918674,,0.05984960200705699,0.07535720554222654,0.009398635442826767,0.926570989792644
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,64,8192,0.6674003911593617,,0.05315129555350492,0.06699209247712663,0.008424453299072834,0.9420181846167969
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,96,10240,0.6730386574156061,,0.04775081291038529,0.06043310508210323,0.00862012411881911,0.9534903173938233
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,0,64,4032,128,12288,0.7444861838525922,,0.04175814327330654,0.052849202202371444,0.006829120315109564,0.9644310264338579
marginal_only_prior,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,0,4096,0.0,,0.08449434845252736,0.1169036168180178,0.024325102300307454,0.8170118334643706
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,4,4352,0.05628790131205058,,0.08124856234121591,0.11143521552320453,0.022931971965473384,0.8348813490568859
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,8,4608,0.2196356881621578,,0.07948573726695089,0.10356656740773008,0.018875482092770554,0.8582065481566454
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,16,5120,0.34999314914500523,,0.07421364667007779,0.09495409806495533,0.015565087815275906,0.8812777607571511
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,32,6144,0.4162644793343295,,0.0639509890463869,0.08287034936766967,0.014570984660078497,0.9112621757245363
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,48,7168,0.6452373081496896,,0.05921234074465557,0.0745647961501502,0.008882186595292066,0.9280949745055798
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,64,8192,0.6595661238542825,,0.052705250449972166,0.06639326395604672,0.007852537780972875,0.942976201533939
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,96,10240,0.6662258682189243,,0.047340900842309505,0.059890773281015754,0.00803217159287297,0.954169529691684
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,0,64,4032,128,12288,0.7383921769938272,,0.04150540448761214,0.0525096224481749,0.006387484682277316,0.9647971201257066
marginal_only_prior,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,0,4096,0.0,,0.08499366689077355,0.11714018368791757,0.02351799359138167,0.8153198809872296
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,4,4352,0.05882681107757729,,0.08160421570977851,0.111466308982005,0.022109504655903257,0.8341208212161194
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,8,4608,0.227135748505947,,0.07978895656479708,0.10370321017385542,0.01806560446100243,0.8572393895371611
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,16,5120,0.36035505432918746,,0.07452254234930702,0.09512136423630155,0.014789475619662778,0.8804516051632697
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,32,6144,0.42687901708586634,,0.06402677290852325,0.08266931972962015,0.013859688561817888,0.9114661867638681
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,48,7168,0.654350172298661,,0.05936358560503603,0.07474641778446538,0.008385105058888374,0.9276310168871288
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,64,8192,0.6738634056660199,,0.05276842104595635,0.06644834417287707,0.007232237637330774,0.9427585809129493
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,96,10240,0.6788802765418464,,0.04723709557192436,0.05961609284866749,0.007463522349220297,0.9544822887491382
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,0,64,4032,128,12288,0.7499978627322234,,0.04132498644967019,0.05221905313594936,0.005903771112450384,0.965112744681554
marginal_only_prior,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,0,4096,0.0,,0.08433147595790935,0.11655171017964223,0.024137365828645146,0.8179940679468163
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,4,4352,0.059604247893307594,,0.08096670244083266,0.11088938616545227,0.022673345525649986,0.8364889531107519
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,8,4608,0.22089302965389315,,0.07930707494611243,0.10331843514164113,0.018698018030312718,0.8587768916599152
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,16,5120,0.3506484184619855,,0.07412941555659183,0.09484525126220468,0.015426780037438546,0.8814771410245235
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,32,6144,0.4176337583473045,,0.06380301791465026,0.08262788898903291,0.01442956764543317,0.9117858218987556
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,48,7168,0.6462775511692506,,0.05917045797640789,0.07451153711625051,0.008790883127180401,0.928157948998941
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,64,8192,0.6624850171173373,,0.05263061474938094,0.06630044962327164,0.007716274989706612,0.9431135102394994
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,96,10240,0.6657152834160672,,0.04731827878180501,0.059848730995217765,0.007981900800008226,0.9542450870190509
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,0,64,4032,128,12288,0.7398369579994214,,0.04142666872869868,0.05239949539981237,0.00630354480660046,0.9649400905910615
stratified_dfe,none,none,none,1,0,4032,4,0,1.0,0.3207695375009817,0.2787801984379748,0.3239209858502921,0.0024271999663185505,0.523801930071461
stratified_dfe,none,none,none,1,0,4032,8,0,1.0,0.2268183151650167,0.18419905446122387,0.22527193018428568,-0.0020370857479671636,0.6665397577071155
stratified_dfe,none,none,none,1,0,4032,16,0,1.0,0.16038476875049085,0.13180922765085207,0.16367947888569723,0.0010941146488582332,0.7700534434048645
stratified_dfe,none,none,none,1,0,4032,32,0,1.0,0.11340915758250834,0.09170587819498328,0.11493110793490262,-0.0024246105495544655,0.8661343175111844
stratified_dfe,none,none,none,1,0,4032,48,0,1.0,0.09259818941201176,0.07297160220332444,0.0916149472687055,-0.0003526446104010307,0.9077149549197774
stratified_dfe,none,none,none,1,0,4032,64,0,1.0,0.08019238437524542,0.06423328503123707,0.08072222232191774,0.0006910888552074394,0.9249932261420831
stratified_dfe,none,none,none,1,0,4032,96,0,1.0,0.06547680765882988,0.05277249955500737,0.06691233354218681,-0.0001821336977026141,0.9464075441738972
stratified_dfe,none,none,none,1,0,4032,128,0,1.0,0.05670457879125417,0.04599644877718732,0.058043464827653435,0.0006755878631439474,0.959632285015511
marginal_only_prior,exact_marginal_affine,none,exact_labels,1,64,4032,0,0,0.0,,0.11013336908409539,0.13503190492487138,0.008519630542162662,0.7378089223588842
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,4,256,0.06695054726774835,,0.10400653997112312,0.12758676759475424,0.008111738980919155,0.7731876536634451
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,8,512,0.20823022539638036,,0.0938762803006596,0.11632389633161612,0.00632140312962329,0.8146498881261802
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,16,1024,0.356717392937648,,0.08432360230497701,0.10491307621768464,0.005870819871486062,0.8516045739260448
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,32,2048,0.6368865032856235,,0.07044238109351245,0.08786203929817962,0.0015493911021441063,0.8963417628125983
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,48,3072,0.6284230124941719,,0.06133399560137953,0.0762401259872174,0.0029440886631113944,0.9244590338628691
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,64,4096,0.7056129219634654,,0.05645106941302125,0.07040667693508372,0.002995710367717391,0.9354929025553731
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,96,6144,0.7933179230919758,,0.04841374292357822,0.060359878393741385,0.001616365008156716,0.9527794349569559
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,1,64,4032,128,8192,0.8380432525681797,,0.04248819206950845,0.053549927905438395,0.0019459835021542018,0.962876110661766
marginal_only_prior,summary_ridge,none,exact_labels,1,64,4032,0,0,0.0,,0.09769151327861954,0.11983189065095251,-0.002485776957797858,0.8002379944025372
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,4,256,0.03954077802397496,,0.09414002358863044,0.1155984381214259,-0.0022915140278044564,0.8170829823270436
